Session,Lap,Lap [Unnamed: 0_level_1],Time Lap [1/100 s],Strip [Unnamed: 2_level_1],Time Strip [1/100 s],Absolute Time [1/10 s],Time [1/10 s],RPM [Unnamed: 6_level_1],Speed #2 [Km/h],Speed #3 [Km/h],K2 [°C],Ntc1 [°C],A. Long. [G],A. Lat. [G],GPS Lat. [Unnamed: 13_level_1],GPS Long. [Unnamed: 14_level_1],Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,11.6,11.6,6483.0,39.1,0.0,423.8,0.0,-0.19,-0.53,35.381909,140.281727,1,6483,391,0,4238,947,981,33208,0,35381909.0,140281727.0,440
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,11.7,11.7,6703.0,39.9,0.0,427.4,0.0,-0.26,-0.53,35.381916,140.281721,1,6703,399,0,4274,947,974,32679,0,35381916.0,140281721.0,440
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,11.8,11.8,6812.0,40.6,0.0,430.4,0.0,-0.25,-0.51,35.381924,140.281712,1,6812,406,0,4304,949,975,32172,0,35381924.0,140281712.0,440
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,11.9,11.9,7026.0,41.5,0.0,434.2,0.0,-0.3,-0.57,35.381931,140.281704,1,7026,415,0,4342,943,970,31580,0,35381931.0,140281704.0,440
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,12.0,12.0,7089.0,42.6,0.0,437.4,0.0,-0.26,-0.55,35.381936,140.281694,1,7089,426,0,4374,945,974,31199,0,35381936.0,140281694.0,440
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,12.1,12.1,7228.0,43.5,0.0,441.3,0.0,-0.3,-0.54,35.381942,140.281684,1,7228,435,0,4413,946,970,30677,0,35381942.0,140281684.0,440
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,12.2,12.2,7468.0,44.5,0.0,444.3,0.0,-0.29,-0.55,35.381947,140.281672,1,7468,445,0,4443,945,971,30073,0,35381947.0,140281672.0,440
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,12.3,12.3,7496.0,45.6,0.0,447.4,0.0,-0.32,-0.56,35.381951,140.281659,1,7496,456,0,4474,944,968,29666,0,35381951.0,140281659.0,440
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,12.4,12.4,7642.0,46.7,0.0,449.9,0.0,-0.3,-0.54,35.381954,140.281646,1,7642,467,0,4499,946,970,29267,0,35381954.0,140281646.0,440
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,12.5,12.5,7815.0,47.7,0.0,452.1,0.0,-0.27,-0.53,35.381957,140.281632,1,7815,477,0,4521,947,973,28746,0,35381957.0,140281632.0,440
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,12.6,12.6,8053.0,48.9,0.0,454.8,0.0,-0.28,-0.49,35.381959,140.281619,1,8053,489,0,4548,951,972,28414,0,35381959.0,140281619.0,440
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,12.7,12.7,8119.0,49.7,0.0,457.6,0.0,-0.35,-0.51,35.381961,140.281604,1,8119,497,0,4576,949,965,27975,0,35381961.0,140281604.0,440
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,12.8,12.8,8291.0,50.7,0.0,460.6,0.0,-0.36,-0.51,35.381962,140.281589,1,8291,507,0,4606,949,964,27600,0,35381962.0,140281589.0,440
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,12.9,12.9,8430.0,52.3,0.0,464.4,0.0,-0.36,-0.47,35.381961,140.281572,1,8430,523,0,4644,953,964,27264,0,35381961.0,140281572.0,440
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,13.0,13.0,8737.0,53.5,0.0,468.2,0.0,-0.34,-0.43,35.381961,140.281557,1,8737,535,0,4682,957,966,26893,0,35381961.0,140281557.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,13.1,13.1,8769.0,54.6,0.0,472.6,0.0,-0.37,-0.37,35.381959,140.281542,1,8769,546,0,4726,963,963,26653,0,35381959.0,140281542.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,13.2,13.2,9009.0,56.0,0.0,478.3,0.0,-0.4,-0.24,35.381957,140.281524,1,9009,560,0,4783,976,960,26421,0,35381957.0,140281524.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,13.3,13.3,9118.0,57.3,0.0,484.2,0.0,-0.36,-0.12,35.381954,140.281509,1,9118,573,0,4842,988,964,26073,0,35381954.0,140281509.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,13.4,13.4,9358.0,58.6,0.0,490.0,0.0,-0.39,-0.05,35.381951,140.281492,1,9358,586,0,4900,995,961,25798,0,35381951.0,140281492.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,13.5,13.5,9575.0,60.0,0.0,494.9,0.0,-0.37,0.01,35.381946,140.281474,1,9575,600,0,4949,1001,963,25624,0,35381946.0,140281474.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,13.6,13.6,9733.0,61.2,0.0,500.9,0.0,-0.43,0.05,35.381942,140.281457,1,9733,612,0,5009,1005,957,25531,0,35381942.0,140281457.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,13.7,13.7,9935.0,62.6,0.0,507.5,0.0,-0.37,0.1,35.381937,140.281439,1,9935,626,0,5075,1010,963,25482,0,35381937.0,140281439.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,13.8,13.8,10157.0,64.3,0.0,514.1,0.0,-0.34,0.11,35.381934,140.281421,1,10157,643,0,5141,1011,966,25482,0,35381934.0,140281421.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,13.9,13.9,10341.0,65.5,0.0,521.8,0.0,-0.33,0.11,35.381929,140.281402,1,10341,655,0,5218,1011,967,25527,0,35381929.0,140281402.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,14.0,14.0,10595.0,66.4,0.0,531.2,0.0,-0.31,0.13,35.381926,140.281384,1,10595,664,0,5312,1013,969,25531,0,35381926.0,140281384.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,14.1,14.1,10764.0,67.8,0.0,538.7,0.0,-0.34,0.13,35.381921,140.281364,1,10764,678,0,5387,1013,966,25564,0,35381921.0,140281364.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,14.2,14.2,10938.0,68.9,0.0,546.3,0.0,-0.26,0.09,35.381917,140.281344,1,10938,689,0,5463,1009,974,25595,0,35381917.0,140281344.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,14.3,14.3,11115.0,69.9,0.0,552.6,0.0,-0.32,0.06,35.381912,140.281324,1,11115,699,0,5526,1006,968,25682,0,35381912.0,140281324.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,14.4,14.4,11297.0,71.0,0.0,556.5,0.0,-0.29,0.06,35.381909,140.281302,1,11297,710,0,5565,1006,971,25735,0,35381909.0,140281302.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,14.5,14.5,11402.0,72.0,0.0,560.0,0.0,-0.26,0.05,35.381906,140.281281,1,11402,720,0,5600,1005,974,25743,0,35381906.0,140281281.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,14.6,14.6,11554.0,73.1,0.0,562.9,0.0,-0.31,0.04,35.381902,140.281261,1,11554,731,0,5629,1004,969,25811,0,35381902.0,140281261.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,14.7,14.7,11718.0,73.9,0.0,565.0,0.0,-0.25,0.06,35.381899,140.281239,1,11718,739,0,5650,1006,975,25825,0,35381899.0,140281239.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,14.8,14.8,11836.0,75.0,0.0,567.4,0.0,-0.29,0.05,35.381894,140.281216,1,11836,750,0,5674,1005,971,25838,0,35381894.0,140281216.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,14.9,14.9,11935.0,76.1,0.0,570.5,0.0,-0.2,0.06,35.381891,140.281194,1,11935,761,0,5705,1006,980,25845,0,35381891.0,140281194.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,15.0,15.0,12067.0,76.8,0.0,573.2,0.0,-0.23,0.03,35.381887,140.281172,1,12067,768,0,5732,1003,977,25856,0,35381887.0,140281172.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,15.1,15.1,12197.0,77.6,0.0,576.1,0.0,-0.19,0.06,35.381884,140.281149,1,12197,776,0,5761,1006,981,25902,0,35381884.0,140281149.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,15.2,15.2,12312.0,78.4,0.0,579.9,0.0,-0.21,0.01,35.381879,140.281126,1,12312,784,0,5799,1001,979,25899,0,35381879.0,140281126.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,15.3,15.3,12424.0,79.1,0.0,582.6,0.0,-0.22,0.02,35.381876,140.281102,1,12424,791,0,5826,1002,978,25940,0,35381876.0,140281102.0,430
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,15.4,15.4,12526.0,79.8,0.0,585.3,0.0,-0.18,0.0,35.381872,140.281079,1,12526,798,0,5853,1000,982,25929,0,35381872.0,140281079.0,420
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,15.5,15.5,12636.0,80.7,0.0,587.9,0.0,-0.15,-0.03,35.381869,140.281056,1,12636,807,0,5879,997,985,25952,0,35381869.0,140281056.0,420
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,15.6,15.6,12768.0,81.2,0.0,589.9,0.0,-0.14,-0.02,35.381866,140.281031,1,12768,812,0,5899,998,986,25961,0,35381866.0,140281031.0,420
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,15.7,15.7,12856.0,81.6,0.0,591.8,0.0,-0.16,-0.01,35.381862,140.281007,1,12856,816,0,5918,999,984,25988,0,35381862.0,140281007.0,420
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,15.8,15.8,12914.0,82.3,0.0,593.6,0.0,0.04,-0.05,35.381857,140.280982,1,12914,823,0,5936,995,1004,25963,0,35381857.0,140280982.0,420
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,15.9,15.9,12981.0,82.8,0.0,595.1,0.0,0.23,-0.09,35.381854,140.280957,1,12981,828,0,5951,991,1023,25972,0,35381854.0,140280957.0,420
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,16.0,16.0,12658.0,82.0,0.0,596.3,0.0,0.43,-0.13,35.381851,140.280932,1,12658,820,0,5963,987,1043,25969,0,35381851.0,140280932.0,420
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,16.1,16.1,12474.0,80.5,0.0,591.2,0.0,0.5,-0.29,35.381847,140.280907,1,12474,805,0,5912,971,1050,25943,0,35381847.0,140280907.0,420
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,16.2,16.2,11518.0,78.9,0.0,578.9,0.0,0.57,-0.41,35.381842,140.280882,1,11518,789,0,5789,959,1057,25973,0,35381842.0,140280882.0,420
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,16.3,16.3,9416.0,76.8,0.0,560.2,0.0,0.52,-0.53,35.381839,140.280859,1,9416,768,0,5602,947,1052,25959,0,35381839.0,140280859.0,420
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,16.4,16.4,10077.0,74.7,0.0,532.7,0.0,0.55,-0.64,35.381836,140.280836,1,10077,747,0,5327,936,1055,25926,0,35381836.0,140280836.0,420
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,16.5,16.5,11115.0,73.1,0.0,505.7,0.0,0.65,-0.72,35.381831,140.280812,1,11115,731,0,5057,928,1065,25866,0,35381831.0,140280812.0,420
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,16.6,16.6,10202.0,71.1,0.0,476.1,0.0,0.78,-0.75,35.381827,140.280791,1,10202,711,0,4761,925,1078,25779,0,35381827.0,140280791.0,420
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,16.7,16.7,9980.0,68.3,0.0,455.5,0.0,0.71,-0.77,35.381822,140.280769,1,9980,683,0,4555,923,1071,25576,0,35381822.0,140280769.0,420
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,16.8,16.8,9689.0,65.4,0.0,436.8,0.0,0.64,-0.76,35.381816,140.280747,1,9689,654,0,4368,924,1064,25379,0,35381816.0,140280747.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,16.9,16.9,9236.0,63.1,0.0,422.6,0.0,0.6,-0.73,35.381811,140.280729,1,9236,631,0,4226,927,1060,25124,0,35381811.0,140280729.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,17.0,17.0,8645.0,61.0,0.0,409.9,0.0,0.6,-0.72,35.381802,140.280711,1,8645,610,0,4099,928,1060,24844,0,35381802.0,140280711.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,17.1,17.1,8153.0,58.7,0.0,397.3,0.0,0.63,-0.75,35.381796,140.280694,1,8153,587,0,3973,925,1063,24568,0,35381796.0,140280694.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,17.2,17.2,7421.0,56.7,0.0,387.8,0.0,0.64,-0.73,35.381787,140.280677,1,7421,567,0,3878,927,1064,24218,0,35381787.0,140280677.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,17.3,17.3,6508.0,54.4,0.0,378.7,0.0,0.7,-0.75,35.381779,140.280664,1,6508,544,0,3787,925,1070,23894,0,35381779.0,140280664.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,17.4,17.4,6878.0,51.9,0.0,368.9,0.0,0.54,-0.77,35.381771,140.280649,1,6878,519,0,3689,923,1054,23538,0,35381771.0,140280649.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,17.5,17.5,6756.0,49.5,0.0,360.4,0.0,0.49,-0.77,35.381762,140.280637,1,6756,495,0,3604,923,1049,23213,0,35381762.0,140280637.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,17.6,17.6,7208.0,47.8,0.0,351.7,0.0,0.41,-0.71,35.381752,140.280627,1,7208,478,0,3517,929,1041,22831,0,35381752.0,140280627.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,17.7,17.7,7265.0,46.4,0.0,341.4,0.0,0.32,-0.74,35.381741,140.280621,1,7265,464,0,3414,926,1032,22212,0,35381741.0,140280621.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,17.8,17.8,7221.0,44.7,0.0,335.1,0.0,0.32,-0.69,35.381732,140.280612,1,7221,447,0,3351,931,1032,21778,0,35381732.0,140280612.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,17.9,17.9,7397.0,43.8,0.0,332.7,0.0,0.17,-0.66,35.381722,140.280606,1,7397,438,0,3327,934,1017,21201,0,35381722.0,140280606.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,18.0,18.0,7215.0,42.9,0.0,336.4,0.0,0.21,-0.66,35.381712,140.280601,1,7215,429,0,3364,934,1021,20623,0,35381712.0,140280601.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,18.1,18.1,7138.0,42.0,0.0,345.3,0.0,0.09,-0.67,35.381702,140.280597,1,7138,420,0,3453,933,1009,20048,0,35381702.0,140280597.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,18.2,18.2,7130.0,41.7,0.0,358.6,0.0,0.05,-0.65,35.381692,140.280594,1,7130,417,0,3586,935,1005,19497,0,35381692.0,140280594.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,18.3,18.3,6923.0,41.2,0.0,376.2,0.0,0.07,-0.67,35.381682,140.280594,1,6923,412,0,3762,933,1007,18791,0,35381682.0,140280594.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,18.4,18.4,6913.0,41.2,0.0,390.6,0.0,0.03,-0.7,35.381671,140.280594,1,6913,412,0,3906,930,1003,18258,0,35381671.0,140280594.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,18.5,18.5,6981.0,41.0,0.0,402.3,0.0,0.08,-0.68,35.381661,140.280596,1,6981,410,0,4023,932,1008,17717,0,35381661.0,140280596.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,18.6,18.6,6879.0,40.6,0.0,412.2,0.0,0.01,-0.63,35.381651,140.280599,1,6879,406,0,4122,937,1001,17075,0,35381651.0,140280599.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,18.7,18.7,6858.0,40.5,0.0,417.6,0.0,-0.07,-0.66,35.381641,140.280604,1,6858,405,0,4176,934,993,16380,0,35381641.0,140280604.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,18.8,18.8,6872.0,40.4,0.0,420.6,0.0,-0.09,-0.69,35.381632,140.280609,1,6872,404,0,4206,931,991,15748,0,35381632.0,140280609.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,18.9,18.9,6999.0,40.9,0.0,423.2,0.0,-0.19,-0.65,35.381624,140.280617,1,6999,409,0,4232,935,981,15066,0,35381624.0,140280617.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,19.0,19.0,7060.0,41.3,0.0,425.7,0.0,-0.04,-0.71,35.381617,140.280624,1,7060,413,0,4257,929,996,14348,0,35381617.0,140280624.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,19.1,19.1,7098.0,41.9,0.0,428.2,0.0,-0.18,-0.76,35.381611,140.280632,1,7098,419,0,4282,924,982,13814,0,35381611.0,140280632.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,19.2,19.2,7166.0,42.1,0.0,431.8,0.0,-0.18,-0.74,35.381604,140.280642,1,7166,421,0,4318,926,982,13342,0,35381604.0,140280642.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,19.3,19.3,7348.0,42.6,0.0,435.7,0.0,-0.28,-0.7,35.381599,140.280654,1,7348,426,0,4357,930,972,12603,0,35381599.0,140280654.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,19.4,19.4,7241.0,44.0,0.0,439.2,0.0,-0.08,-0.76,35.381596,140.280667,1,7241,440,0,4392,924,992,11837,0,35381596.0,140280667.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,19.5,19.5,7458.0,44.7,0.0,442.5,0.0,-0.05,-0.72,35.381592,140.280679,1,7458,447,0,4425,928,995,11337,0,35381592.0,140280679.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,19.6,19.6,7685.0,44.6,0.0,445.9,0.0,-0.06,-0.71,35.381589,140.280692,1,7685,446,0,4459,929,994,10602,0,35381589.0,140280692.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,19.7,19.7,7773.0,44.7,0.0,448.7,0.0,-0.21,-0.68,35.381589,140.280707,1,7773,447,0,4487,932,979,10002,0,35381589.0,140280707.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,19.8,19.8,7779.0,45.3,0.0,451.8,0.0,-0.24,-0.61,35.381589,140.280721,1,7779,453,0,4518,939,976,9453,0,35381589.0,140280721.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,19.9,19.9,7868.0,46.0,0.0,454.9,0.0,-0.31,-0.48,35.381591,140.280734,1,7868,460,0,4549,952,969,8914,0,35381591.0,140280734.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,20.0,20.0,7707.0,47.0,0.0,458.1,0.0,-0.27,-0.31,35.381592,140.280747,1,7707,470,0,4581,969,973,8258,0,35381592.0,140280747.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,20.1,20.1,7792.0,48.2,0.0,461.1,0.0,-0.31,-0.15,35.381596,140.280761,1,7792,482,0,4611,985,969,7728,0,35381596.0,140280761.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,20.2,20.2,7911.0,49.1,0.0,464.1,0.0,-0.28,0.05,35.381601,140.280774,1,7911,491,0,4641,1005,972,7244,0,35381601.0,140280774.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,20.3,20.3,8038.0,50.1,0.0,467.0,0.0,-0.24,0.22,35.381606,140.280787,1,8038,501,0,4670,1022,976,6844,0,35381606.0,140280787.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,20.4,20.4,8191.0,51.3,0.0,470.1,0.0,-0.18,0.43,35.381611,140.280801,1,8191,513,0,4701,1043,982,6630,0,35381611.0,140280801.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,20.5,20.5,8395.0,51.9,0.0,472.9,0.0,-0.19,0.55,35.381617,140.280814,1,8395,519,0,4729,1055,981,6532,0,35381617.0,140280814.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,20.6,20.6,8835.0,52.4,0.0,475.7,0.0,-0.18,0.71,35.381622,140.280829,1,8835,524,0,4757,1071,982,6618,0,35381622.0,140280829.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,20.7,20.7,8953.0,53.3,0.0,479.3,0.0,0.04,0.82,35.381627,140.280844,1,8953,533,0,4793,1082,1004,6722,0,35381627.0,140280844.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,20.8,20.8,8892.0,53.8,0.0,483.6,0.0,0.2,0.87,35.381631,140.280859,1,8892,538,0,4836,1087,1020,6974,0,35381631.0,140280859.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,20.9,20.9,8904.0,53.0,0.0,488.0,0.0,0.16,0.86,35.381634,140.280876,1,8904,530,0,4880,1086,1016,7287,0,35381634.0,140280876.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,21.0,21.0,8963.0,51.8,0.0,491.4,0.0,0.07,0.9,35.381636,140.280892,1,8963,518,0,4914,1090,1007,7794,0,35381636.0,140280892.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,21.1,21.1,8748.0,51.7,0.0,495.6,0.0,0.07,0.86,35.381636,140.280909,1,8748,517,0,4956,1086,1007,8227,0,35381636.0,140280909.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,21.2,21.2,8532.0,51.7,0.0,499.3,0.0,0.26,0.83,35.381634,140.280926,1,8532,517,0,4993,1083,1026,8806,0,35381634.0,140280926.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,21.3,21.3,8565.0,51.0,0.0,502.9,0.0,0.16,0.86,35.381632,140.280941,1,8565,510,0,5029,1086,1016,9385,0,35381632.0,140280941.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,21.4,21.4,8494.0,49.8,0.0,506.4,0.0,0.09,0.89,35.381629,140.280957,1,8494,498,0,5064,1089,1009,9866,0,35381629.0,140280957.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,21.5,21.5,8673.0,49.7,0.0,509.5,0.0,-0.06,0.83,35.381624,140.280971,1,8673,497,0,5095,1083,994,10378,0,35381624.0,140280971.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,21.6,21.6,8655.0,50.4,0.0,511.0,0.0,-0.11,0.77,35.381617,140.280986,1,8655,504,0,5110,1077,989,11010,0,35381617.0,140280986.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,21.7,21.7,8589.0,50.4,0.0,511.7,0.0,-0.22,0.82,35.381612,140.280997,1,8589,504,0,5117,1082,978,11535,0,35381612.0,140280997.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,21.8,21.8,8643.0,51.0,0.0,511.9,0.0,-0.29,0.76,35.381604,140.281011,1,8643,510,0,5119,1076,971,12020,0,35381604.0,140281011.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,21.9,21.9,8807.0,52.1,0.0,512.0,0.0,-0.17,0.74,35.381596,140.281022,1,8807,521,0,5120,1074,983,12648,0,35381596.0,140281022.0,410
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,22.0,22.0,8996.0,53.1,0.0,512.5,0.0,-0.09,0.8,35.381586,140.281032,1,8996,531,0,5125,1080,991,13250,0,35381586.0,140281032.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,22.1,22.1,8900.0,53.5,0.0,514.4,0.0,-0.04,0.86,35.381576,140.281042,1,8900,535,0,5144,1086,996,13683,0,35381576.0,140281042.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,22.2,22.2,9260.0,53.5,0.0,517.1,0.0,-0.08,0.8,35.381566,140.281052,1,9260,535,0,5171,1080,992,13957,0,35381566.0,140281052.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,22.3,22.3,9185.0,53.8,0.0,521.4,0.0,0.11,0.81,35.381552,140.281061,1,9185,538,0,5214,1081,1011,14537,0,35381552.0,140281061.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,22.4,22.4,9315.0,54.1,0.0,526.1,0.0,0.25,0.83,35.381541,140.281067,1,9315,541,0,5261,1083,1025,14944,0,35381541.0,140281067.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,22.5,22.5,9276.0,53.2,0.0,530.1,0.0,0.36,0.81,35.381527,140.281072,1,9276,532,0,5301,1081,1036,15410,0,35381527.0,140281072.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,22.6,22.6,8811.0,51.6,0.0,533.2,0.0,0.31,0.8,35.381514,140.281077,1,8811,516,0,5332,1080,1031,15966,0,35381514.0,140281077.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,22.7,22.7,8437.0,50.6,0.0,530.6,0.0,0.28,0.8,35.381501,140.281079,1,8437,506,0,5306,1080,1028,16385,0,35381501.0,140281079.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,22.8,22.8,8042.0,49.5,0.0,519.4,0.0,0.31,0.84,35.381487,140.281081,1,8042,495,0,5194,1084,1031,16832,0,35381487.0,140281081.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,22.9,22.9,7850.0,48.4,0.0,503.1,0.0,0.31,0.82,35.381476,140.281081,1,7850,484,0,5031,1082,1031,17307,0,35381476.0,140281081.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,23.0,23.0,7635.0,47.4,0.0,482.1,0.0,0.28,0.8,35.381462,140.281079,1,7635,474,0,4821,1080,1028,17879,0,35381462.0,140281079.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,23.1,23.1,7533.0,46.1,0.0,453.7,0.0,0.13,0.81,35.381451,140.281076,1,7533,461,0,4537,1081,1013,18520,0,35381451.0,140281076.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,23.2,23.2,7403.0,45.1,0.0,430.5,0.0,-0.05,0.79,35.381439,140.281072,1,7403,451,0,4305,1079,995,19013,0,35381439.0,140281072.0,400
SN13239_120425_13H49,1.0,1.0,35.97,1.0,35.97,23.3,23.3,7674.0,45.2,0.0,411.6,0.0,-0.13,0.79,35.381429,140.281067,1,7674,452,0,4116,1079,987,19562,0,35381429.0,140281067.0,400
